Currency,Strike,Total_GEX,Total_Abs_Gamma,Daily_Call_Settle,Daily_Call_OI,Daily_Put_Settle,Daily_Put_OI,Global_Call_OI,Global_Put_OI,R68_High,R68_Low,R95_High,R95_Low,Global_Month,Daily_Month,Daily_Expiry,Global_Expiry,Futures_Spot,Gamma_Flip,Gamma_Flip_Status,Quality_Status,Quality_Reasons,Series_Catalog_Version,Spot_Source,Spot_Reference_Month,Spot_Month_Sources,Spot_Observed_Values,Spot_Fallback_Details,IV_Source,IV_Expiry,IV_DTE,IV_Input_Rows,IV_Reference_Strike,IV_Fallback_Reason,Input_Rows,Used_Rows,Excluded_Unknown_Rows,Excluded_Unresolved_Expiry_Rows,Excluded_Expired_Rows,Unknown_Option_Types,Estimated_Expiry_Types,Anomaly_Status,Anomaly_Codes,Anomaly_Details,Anomaly_Baseline_Date
BTC,77000.0,59315.80798999233,0.0014854138992498062,0.0,0.0,0.0,0.0,0.0,0.0,64536.5015592207,61743.4984407793,65933.0031184414,60346.9968815586,AUG26,AUG26,2026-08-28,2026-08-28,63140.0,66657.319604706,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,DEC26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY,DEC26=99512.5;AUG26=63140;SEP26=63555;OCT26=25000,DEC26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;OCT26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,19,59,0.0,NONE,278,163,0,0,115,NONE,NONE,OK,NONE,NONE,NONE
BTC,77250.0,7249.50543734397,0.00017947705464433405,0.0,0.0,0.0,0.0,0.0,0.0,64536.5015592207,61743.4984407793,65933.0031184414,60346.9968815586,AUG26,AUG26,2026-08-28,2026-08-28,63140.0,66657.319604706,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,DEC26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY,DEC26=99512.5;AUG26=63140;SEP26=63555;OCT26=25000,DEC26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;OCT26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,19,59,0.0,NONE,278,163,0,0,115,NONE,NONE,OK,NONE,NONE,NONE
BTC,78000.0,19562.175971358087,0.0006631092516718033,0.0,0.0,0.0,0.0,0.0,0.0,64536.5015592207,61743.4984407793,65933.0031184414,60346.9968815586,AUG26,AUG26,2026-08-28,2026-08-28,63140.0,66657.319604706,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,DEC26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY,DEC26=99512.5;AUG26=63140;SEP26=63555;OCT26=25000,DEC26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;OCT26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,19,59,0.0,NONE,278,163,0,0,115,NONE,NONE,OK,NONE,NONE,NONE
BTC,78250.0,35351.66201153331,0.0008752062095061433,0.0,0.0,0.0,0.0,0.0,0.0,64536.5015592207,61743.4984407793,65933.0031184414,60346.9968815586,AUG26,AUG26,2026-08-28,2026-08-28,63140.0,66657.319604706,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,DEC26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY,DEC26=99512.5;AUG26=63140;SEP26=63555;OCT26=25000,DEC26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;OCT26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,19,59,0.0,NONE,278,163,0,0,115,NONE,NONE,OK,NONE,NONE,NONE
BTC,80000.0,100174.78590221009,0.002483549959036964,0.0,0.0,0.0,0.0,0.0,0.0,64536.5015592207,61743.4984407793,65933.0031184414,60346.9968815586,AUG26,AUG26,2026-08-28,2026-08-28,63140.0,66657.319604706,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,DEC26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY,DEC26=99512.5;AUG26=63140;SEP26=63555;OCT26=25000,DEC26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;OCT26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,19,59,0.0,NONE,278,163,0,0,115,NONE,NONE,OK,NONE,NONE,NONE
BTC,82000.0,29542.144256920525,0.0007313791381957622,0.0,0.0,0.0,0.0,0.0,0.0,64536.5015592207,61743.4984407793,65933.0031184414,60346.9968815586,AUG26,AUG26,2026-08-28,2026-08-28,63140.0,66657.319604706,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,DEC26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY,DEC26=99512.5;AUG26=63140;SEP26=63555;OCT26=25000,DEC26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;OCT26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,19,59,0.0,NONE,278,163,0,0,115,NONE,NONE,OK,NONE,NONE,NONE
BTC,82250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64536.5015592207,61743.4984407793,65933.0031184414,60346.9968815586,AUG26,AUG26,2026-08-28,2026-08-28,63140.0,66657.319604706,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,DEC26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY,DEC26=99512.5;AUG26=63140;SEP26=63555;OCT26=25000,DEC26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;OCT26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,19,59,0.0,NONE,278,163,0,0,115,NONE,NONE,OK,NONE,NONE,NONE
BTC,82500.0,19956.13733148678,0.0004940569782709644,0.0,0.0,0.0,0.0,0.0,0.0,64536.5015592207,61743.4984407793,65933.0031184414,60346.9968815586,AUG26,AUG26,2026-08-28,2026-08-28,63140.0,66657.319604706,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,DEC26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY,DEC26=99512.5;AUG26=63140;SEP26=63555;OCT26=25000,DEC26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;OCT26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,19,59,0.0,NONE,278,163,0,0,115,NONE,NONE,OK,NONE,NONE,NONE
BTC,82750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64536.5015592207,61743.4984407793,65933.0031184414,60346.9968815586,AUG26,AUG26,2026-08-28,2026-08-28,63140.0,66657.319604706,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,DEC26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY,DEC26=99512.5;AUG26=63140;SEP26=63555;OCT26=25000,DEC26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;OCT26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,19,59,0.0,NONE,278,163,0,0,115,NONE,NONE,OK,NONE,NONE,NONE
BTC,83500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64536.5015592207,61743.4984407793,65933.0031184414,60346.9968815586,AUG26,AUG26,2026-08-28,2026-08-28,63140.0,66657.319604706,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,DEC26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY,DEC26=99512.5;AUG26=63140;SEP26=63555;OCT26=25000,DEC26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;OCT26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,19,59,0.0,NONE,278,163,0,0,115,NONE,NONE,OK,NONE,NONE,NONE
BTC,84500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64536.5015592207,61743.4984407793,65933.0031184414,60346.9968815586,AUG26,AUG26,2026-08-28,2026-08-28,63140.0,66657.319604706,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,DEC26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY,DEC26=99512.5;AUG26=63140;SEP26=63555;OCT26=25000,DEC26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;OCT26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,19,59,0.0,NONE,278,163,0,0,115,NONE,NONE,OK,NONE,NONE,NONE
BTC,85000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64536.5015592207,61743.4984407793,65933.0031184414,60346.9968815586,AUG26,AUG26,2026-08-28,2026-08-28,63140.0,66657.319604706,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,DEC26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY,DEC26=99512.5;AUG26=63140;SEP26=63555;OCT26=25000,DEC26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;OCT26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,19,59,0.0,NONE,278,163,0,0,115,NONE,NONE,OK,NONE,NONE,NONE
BTC,86500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64536.5015592207,61743.4984407793,65933.0031184414,60346.9968815586,AUG26,AUG26,2026-08-28,2026-08-28,63140.0,66657.319604706,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,DEC26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY,DEC26=99512.5;AUG26=63140;SEP26=63555;OCT26=25000,DEC26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;OCT26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,19,59,0.0,NONE,278,163,0,0,115,NONE,NONE,OK,NONE,NONE,NONE
BTC,86750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64536.5015592207,61743.4984407793,65933.0031184414,60346.9968815586,AUG26,AUG26,2026-08-28,2026-08-28,63140.0,66657.319604706,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,DEC26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY,DEC26=99512.5;AUG26=63140;SEP26=63555;OCT26=25000,DEC26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;OCT26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,19,59,0.0,NONE,278,163,0,0,115,NONE,NONE,OK,NONE,NONE,NONE
BTC,87000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64536.5015592207,61743.4984407793,65933.0031184414,60346.9968815586,AUG26,AUG26,2026-08-28,2026-08-28,63140.0,66657.319604706,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,DEC26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY,DEC26=99512.5;AUG26=63140;SEP26=63555;OCT26=25000,DEC26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;OCT26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,19,59,0.0,NONE,278,163,0,0,115,NONE,NONE,OK,NONE,NONE,NONE
BTC,88500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64536.5015592207,61743.4984407793,65933.0031184414,60346.9968815586,AUG26,AUG26,2026-08-28,2026-08-28,63140.0,66657.319604706,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,DEC26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY,DEC26=99512.5;AUG26=63140;SEP26=63555;OCT26=25000,DEC26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;OCT26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,19,59,0.0,NONE,278,163,0,0,115,NONE,NONE,OK,NONE,NONE,NONE
BTC,89500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64536.5015592207,61743.4984407793,65933.0031184414,60346.9968815586,AUG26,AUG26,2026-08-28,2026-08-28,63140.0,66657.319604706,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,DEC26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY,DEC26=99512.5;AUG26=63140;SEP26=63555;OCT26=25000,DEC26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;OCT26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,19,59,0.0,NONE,278,163,0,0,115,NONE,NONE,OK,NONE,NONE,NONE
BTC,90000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64536.5015592207,61743.4984407793,65933.0031184414,60346.9968815586,AUG26,AUG26,2026-08-28,2026-08-28,63140.0,66657.319604706,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,DEC26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY,DEC26=99512.5;AUG26=63140;SEP26=63555;OCT26=25000,DEC26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;OCT26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,19,59,0.0,NONE,278,163,0,0,115,NONE,NONE,OK,NONE,NONE,NONE
BTC,91000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64536.5015592207,61743.4984407793,65933.0031184414,60346.9968815586,AUG26,AUG26,2026-08-28,2026-08-28,63140.0,66657.319604706,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,DEC26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY,DEC26=99512.5;AUG26=63140;SEP26=63555;OCT26=25000,DEC26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;OCT26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,19,59,0.0,NONE,278,163,0,0,115,NONE,NONE,OK,NONE,NONE,NONE
BTC,91500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64536.5015592207,61743.4984407793,65933.0031184414,60346.9968815586,AUG26,AUG26,2026-08-28,2026-08-28,63140.0,66657.319604706,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,DEC26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY,DEC26=99512.5;AUG26=63140;SEP26=63555;OCT26=25000,DEC26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;OCT26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,19,59,0.0,NONE,278,163,0,0,115,NONE,NONE,OK,NONE,NONE,NONE
BTC,92000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64536.5015592207,61743.4984407793,65933.0031184414,60346.9968815586,AUG26,AUG26,2026-08-28,2026-08-28,63140.0,66657.319604706,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,DEC26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY,DEC26=99512.5;AUG26=63140;SEP26=63555;OCT26=25000,DEC26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;OCT26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,19,59,0.0,NONE,278,163,0,0,115,NONE,NONE,OK,NONE,NONE,NONE
BTC,93000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64536.5015592207,61743.4984407793,65933.0031184414,60346.9968815586,AUG26,AUG26,2026-08-28,2026-08-28,63140.0,66657.319604706,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,DEC26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY,DEC26=99512.5;AUG26=63140;SEP26=63555;OCT26=25000,DEC26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;OCT26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,19,59,0.0,NONE,278,163,0,0,115,NONE,NONE,OK,NONE,NONE,NONE
BTC,93500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64536.5015592207,61743.4984407793,65933.0031184414,60346.9968815586,AUG26,AUG26,2026-08-28,2026-08-28,63140.0,66657.319604706,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,DEC26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY,DEC26=99512.5;AUG26=63140;SEP26=63555;OCT26=25000,DEC26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;OCT26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,19,59,0.0,NONE,278,163,0,0,115,NONE,NONE,OK,NONE,NONE,NONE
BTC,95500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64536.5015592207,61743.4984407793,65933.0031184414,60346.9968815586,AUG26,AUG26,2026-08-28,2026-08-28,63140.0,66657.319604706,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,DEC26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY,DEC26=99512.5;AUG26=63140;SEP26=63555;OCT26=25000,DEC26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;OCT26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,19,59,0.0,NONE,278,163,0,0,115,NONE,NONE,OK,NONE,NONE,NONE
BTC,96500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64536.5015592207,61743.4984407793,65933.0031184414,60346.9968815586,AUG26,AUG26,2026-08-28,2026-08-28,63140.0,66657.319604706,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,DEC26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY,DEC26=99512.5;AUG26=63140;SEP26=63555;OCT26=25000,DEC26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;OCT26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,19,59,0.0,NONE,278,163,0,0,115,NONE,NONE,OK,NONE,NONE,NONE
BTC,97500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64536.5015592207,61743.4984407793,65933.0031184414,60346.9968815586,AUG26,AUG26,2026-08-28,2026-08-28,63140.0,66657.319604706,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,DEC26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY,DEC26=99512.5;AUG26=63140;SEP26=63555;OCT26=25000,DEC26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;OCT26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,19,59,0.0,NONE,278,163,0,0,115,NONE,NONE,OK,NONE,NONE,NONE
BTC,99000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64536.5015592207,61743.4984407793,65933.0031184414,60346.9968815586,AUG26,AUG26,2026-08-28,2026-08-28,63140.0,66657.319604706,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,DEC26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY,DEC26=99512.5;AUG26=63140;SEP26=63555;OCT26=25000,DEC26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;OCT26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,19,59,0.0,NONE,278,163,0,0,115,NONE,NONE,OK,NONE,NONE,NONE
BTC,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64536.5015592207,61743.4984407793,65933.0031184414,60346.9968815586,AUG26,AUG26,2026-08-28,2026-08-28,63140.0,66657.319604706,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,DEC26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY,DEC26=99512.5;AUG26=63140;SEP26=63555;OCT26=25000,DEC26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;OCT26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,19,59,0.0,NONE,278,163,0,0,115,NONE,NONE,OK,NONE,NONE,NONE
BTC,105000.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,0.0,64536.5015592207,61743.4984407793,65933.0031184414,60346.9968815586,AUG26,AUG26,2026-08-28,2026-08-28,63140.0,66657.319604706,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,DEC26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY,DEC26=99512.5;AUG26=63140;SEP26=63555;OCT26=25000,DEC26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;OCT26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,19,59,0.0,NONE,278,163,0,0,115,NONE,NONE,OK,NONE,NONE,NONE
BTC,110000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64536.5015592207,61743.4984407793,65933.0031184414,60346.9968815586,AUG26,AUG26,2026-08-28,2026-08-28,63140.0,66657.319604706,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,DEC26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY,DEC26=99512.5;AUG26=63140;SEP26=63555;OCT26=25000,DEC26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;OCT26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,19,59,0.0,NONE,278,163,0,0,115,NONE,NONE,OK,NONE,NONE,NONE
BTC,111000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64536.5015592207,61743.4984407793,65933.0031184414,60346.9968815586,AUG26,AUG26,2026-08-28,2026-08-28,63140.0,66657.319604706,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,DEC26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY,DEC26=99512.5;AUG26=63140;SEP26=63555;OCT26=25000,DEC26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;OCT26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,19,59,0.0,NONE,278,163,0,0,115,NONE,NONE,OK,NONE,NONE,NONE
