Currency,Strike,Total_GEX,Total_Abs_Gamma,Daily_Call_Settle,Daily_Call_OI,Daily_Put_Settle,Daily_Put_OI,Global_Call_OI,Global_Put_OI,R68_High,R68_Low,R95_High,R95_Low,Global_Month,Daily_Month,Daily_Expiry,Global_Expiry,Futures_Spot,Gamma_Flip,Gamma_Flip_Status,Quality_Status,Quality_Reasons,Series_Catalog_Version,Spot_Source,Spot_Reference_Month,Spot_Month_Sources,Spot_Observed_Values,Spot_Fallback_Details,IV_Source,IV_Expiry,IV_DTE,IV_Input_Rows,IV_Reference_Strike,IV_Fallback_Reason,Input_Rows,Used_Rows,Excluded_Unknown_Rows,Excluded_Unresolved_Expiry_Rows,Excluded_Expired_Rows,Unknown_Option_Types,Estimated_Expiry_Types,Anomaly_Status,Anomaly_Codes,Anomaly_Details,Anomaly_Baseline_Date
BTC,65500.0,1228.6648991751626,0.0007001805451436242,0.0,0.0,0.0,0.0,0.0,0.0,70044.0848810462,67095.9151189538,71518.16976209241,65621.83023790759,AUG26,AUG26,2026-08-28,2026-08-28,68570.0,63788.287909991646,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;NOV26=SERIES_FORWARD_CLUSTER,AUG26=68570;SEP26=68835;DEC26=82987.5;OCT26=53195;MAR27=86895;NOV26=71610,DEC26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;OCT26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,6,79,0.0,NONE,225,225,0,0,0,NONE,NONE,OK,NONE,NONE,2026-08-19
BTC,65750.0,18173.838340800685,0.0003865256878379949,0.0,0.0,0.0,0.0,0.0,0.0,70044.0848810462,67095.9151189538,71518.16976209241,65621.83023790759,AUG26,AUG26,2026-08-28,2026-08-28,68570.0,63788.287909991646,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;NOV26=SERIES_FORWARD_CLUSTER,AUG26=68570;SEP26=68835;DEC26=82987.5;OCT26=53195;MAR27=86895;NOV26=71610,DEC26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;OCT26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,6,79,0.0,NONE,225,225,0,0,0,NONE,NONE,OK,NONE,NONE,2026-08-19
BTC,66000.0,250045.19231790488,0.006136180362813252,0.0,0.0,0.0,0.0,0.0,0.0,70044.0848810462,67095.9151189538,71518.16976209241,65621.83023790759,AUG26,AUG26,2026-08-28,2026-08-28,68570.0,63788.287909991646,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;NOV26=SERIES_FORWARD_CLUSTER,AUG26=68570;SEP26=68835;DEC26=82987.5;OCT26=53195;MAR27=86895;NOV26=71610,DEC26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;OCT26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,6,79,0.0,NONE,225,225,0,0,0,NONE,NONE,OK,NONE,NONE,2026-08-19
BTC,66250.0,213076.1908273871,0.004530002746218832,0.0,0.0,0.0,0.0,0.0,0.0,70044.0848810462,67095.9151189538,71518.16976209241,65621.83023790759,AUG26,AUG26,2026-08-28,2026-08-28,68570.0,63788.287909991646,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;NOV26=SERIES_FORWARD_CLUSTER,AUG26=68570;SEP26=68835;DEC26=82987.5;OCT26=53195;MAR27=86895;NOV26=71610,DEC26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;OCT26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,6,79,0.0,NONE,225,225,0,0,0,NONE,NONE,OK,NONE,NONE,2026-08-19
BTC,66500.0,-42516.87163757662,0.000904259339511106,0.0,0.0,0.0,0.0,0.0,0.0,70044.0848810462,67095.9151189538,71518.16976209241,65621.83023790759,AUG26,AUG26,2026-08-28,2026-08-28,68570.0,63788.287909991646,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;NOV26=SERIES_FORWARD_CLUSTER,AUG26=68570;SEP26=68835;DEC26=82987.5;OCT26=53195;MAR27=86895;NOV26=71610,DEC26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;OCT26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,6,79,0.0,NONE,225,225,0,0,0,NONE,NONE,OK,NONE,NONE,2026-08-19
BTC,66750.0,11136.858350443592,0.0007024742592946095,0.0,0.0,0.0,0.0,0.0,0.0,70044.0848810462,67095.9151189538,71518.16976209241,65621.83023790759,AUG26,AUG26,2026-08-28,2026-08-28,68570.0,63788.287909991646,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;NOV26=SERIES_FORWARD_CLUSTER,AUG26=68570;SEP26=68835;DEC26=82987.5;OCT26=53195;MAR27=86895;NOV26=71610,DEC26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;OCT26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,6,79,0.0,NONE,225,225,0,0,0,NONE,NONE,OK,NONE,NONE,2026-08-19
BTC,67000.0,158362.45862558924,0.023929234146801027,0.0,0.0,0.0,0.0,0.0,0.0,70044.0848810462,67095.9151189538,71518.16976209241,65621.83023790759,AUG26,AUG26,2026-08-28,2026-08-28,68570.0,63788.287909991646,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;NOV26=SERIES_FORWARD_CLUSTER,AUG26=68570;SEP26=68835;DEC26=82987.5;OCT26=53195;MAR27=86895;NOV26=71610,DEC26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;OCT26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,6,79,0.0,NONE,225,225,0,0,0,NONE,NONE,OK,NONE,NONE,2026-08-19
BTC,67250.0,-22490.92848408639,0.0004746666847342039,0.0,0.0,0.0,0.0,0.0,0.0,70044.0848810462,67095.9151189538,71518.16976209241,65621.83023790759,AUG26,AUG26,2026-08-28,2026-08-28,68570.0,63788.287909991646,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;NOV26=SERIES_FORWARD_CLUSTER,AUG26=68570;SEP26=68835;DEC26=82987.5;OCT26=53195;MAR27=86895;NOV26=71610,DEC26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;OCT26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,6,79,0.0,NONE,225,225,0,0,0,NONE,NONE,OK,NONE,NONE,2026-08-19
BTC,67500.0,149840.3628537648,0.003166358256030559,0.0,0.0,0.0,0.0,0.0,0.0,70044.0848810462,67095.9151189538,71518.16976209241,65621.83023790759,AUG26,AUG26,2026-08-28,2026-08-28,68570.0,63788.287909991646,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;NOV26=SERIES_FORWARD_CLUSTER,AUG26=68570;SEP26=68835;DEC26=82987.5;OCT26=53195;MAR27=86895;NOV26=71610,DEC26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;OCT26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,6,79,0.0,NONE,225,225,0,0,0,NONE,NONE,OK,NONE,NONE,2026-08-19
BTC,67750.0,25041.15601791027,0.0005325814983371796,0.0,0.0,0.0,0.0,0.0,0.0,70044.0848810462,67095.9151189538,71518.16976209241,65621.83023790759,AUG26,AUG26,2026-08-28,2026-08-28,68570.0,63788.287909991646,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;NOV26=SERIES_FORWARD_CLUSTER,AUG26=68570;SEP26=68835;DEC26=82987.5;OCT26=53195;MAR27=86895;NOV26=71610,DEC26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;OCT26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,6,79,0.0,NONE,225,225,0,0,0,NONE,NONE,OK,NONE,NONE,2026-08-19
BTC,68000.0,112342.19705389104,0.004549969794226876,0.0,0.0,1165.0,2.0,0.0,0.0,70044.0848810462,67095.9151189538,71518.16976209241,65621.83023790759,AUG26,AUG26,2026-08-28,2026-08-28,68570.0,63788.287909991646,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;NOV26=SERIES_FORWARD_CLUSTER,AUG26=68570;SEP26=68835;DEC26=82987.5;OCT26=53195;MAR27=86895;NOV26=71610,DEC26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;OCT26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,6,79,0.0,NONE,225,225,0,0,0,NONE,NONE,OK,NONE,NONE,2026-08-19
BTC,68250.0,-9037.14334634988,0.0012860710820884942,0.0,0.0,0.0,0.0,0.0,0.0,70044.0848810462,67095.9151189538,71518.16976209241,65621.83023790759,AUG26,AUG26,2026-08-28,2026-08-28,68570.0,63788.287909991646,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;NOV26=SERIES_FORWARD_CLUSTER,AUG26=68570;SEP26=68835;DEC26=82987.5;OCT26=53195;MAR27=86895;NOV26=71610,DEC26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;OCT26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,6,79,0.0,NONE,225,225,0,0,0,NONE,NONE,OK,NONE,NONE,2026-08-19
BTC,69000.0,464584.7976675181,0.009861628219969236,1240.0,13.0,0.0,0.0,0.0,0.0,70044.0848810462,67095.9151189538,71518.16976209241,65621.83023790759,AUG26,AUG26,2026-08-28,2026-08-28,68570.0,63788.287909991646,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;NOV26=SERIES_FORWARD_CLUSTER,AUG26=68570;SEP26=68835;DEC26=82987.5;OCT26=53195;MAR27=86895;NOV26=71610,DEC26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;OCT26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,6,79,0.0,NONE,225,225,0,0,0,NONE,NONE,OK,NONE,NONE,2026-08-19
BTC,69250.0,74839.69522180533,0.0015878459599495327,0.0,0.0,0.0,0.0,0.0,0.0,70044.0848810462,67095.9151189538,71518.16976209241,65621.83023790759,AUG26,AUG26,2026-08-28,2026-08-28,68570.0,63788.287909991646,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;NOV26=SERIES_FORWARD_CLUSTER,AUG26=68570;SEP26=68835;DEC26=82987.5;OCT26=53195;MAR27=86895;NOV26=71610,DEC26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;OCT26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,6,79,0.0,NONE,225,225,0,0,0,NONE,NONE,OK,NONE,NONE,2026-08-19
BTC,69500.0,118425.48066181102,0.0024993468070279995,0.0,0.0,0.0,0.0,0.0,0.0,70044.0848810462,67095.9151189538,71518.16976209241,65621.83023790759,AUG26,AUG26,2026-08-28,2026-08-28,68570.0,63788.287909991646,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;NOV26=SERIES_FORWARD_CLUSTER,AUG26=68570;SEP26=68835;DEC26=82987.5;OCT26=53195;MAR27=86895;NOV26=71610,DEC26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;OCT26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,6,79,0.0,NONE,225,225,0,0,0,NONE,NONE,OK,NONE,NONE,2026-08-19
BTC,69750.0,11848.140743652371,0.00025005271307642805,0.0,0.0,0.0,0.0,0.0,0.0,70044.0848810462,67095.9151189538,71518.16976209241,65621.83023790759,AUG26,AUG26,2026-08-28,2026-08-28,68570.0,63788.287909991646,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;NOV26=SERIES_FORWARD_CLUSTER,AUG26=68570;SEP26=68835;DEC26=82987.5;OCT26=53195;MAR27=86895;NOV26=71610,DEC26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;OCT26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,6,79,0.0,NONE,225,225,0,0,0,NONE,NONE,OK,NONE,NONE,2026-08-19
BTC,70000.0,63541.052966998905,0.0316620145861585,0.0,0.0,0.0,0.0,0.0,29.0,70044.0848810462,67095.9151189538,71518.16976209241,65621.83023790759,AUG26,AUG26,2026-08-28,2026-08-28,68570.0,63788.287909991646,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;NOV26=SERIES_FORWARD_CLUSTER,AUG26=68570;SEP26=68835;DEC26=82987.5;OCT26=53195;MAR27=86895;NOV26=71610,DEC26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;OCT26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,6,79,0.0,NONE,225,225,0,0,0,NONE,NONE,OK,NONE,NONE,2026-08-19
BTC,70500.0,-23543.182095933567,0.0004968742931834724,0.0,0.0,0.0,0.0,0.0,0.0,70044.0848810462,67095.9151189538,71518.16976209241,65621.83023790759,AUG26,AUG26,2026-08-28,2026-08-28,68570.0,63788.287909991646,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;NOV26=SERIES_FORWARD_CLUSTER,AUG26=68570;SEP26=68835;DEC26=82987.5;OCT26=53195;MAR27=86895;NOV26=71610,DEC26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;OCT26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,6,79,0.0,NONE,225,225,0,0,0,NONE,NONE,OK,NONE,NONE,2026-08-19
BTC,71000.0,79333.97542196081,0.0016777571865009755,0.0,0.0,0.0,0.0,0.0,0.0,70044.0848810462,67095.9151189538,71518.16976209241,65621.83023790759,AUG26,AUG26,2026-08-28,2026-08-28,68570.0,63788.287909991646,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;NOV26=SERIES_FORWARD_CLUSTER,AUG26=68570;SEP26=68835;DEC26=82987.5;OCT26=53195;MAR27=86895;NOV26=71610,DEC26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;OCT26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,6,79,0.0,NONE,225,225,0,0,0,NONE,NONE,OK,NONE,NONE,2026-08-19
BTC,71250.0,20060.6938571791,0.00042665579753979334,0.0,0.0,0.0,0.0,0.0,0.0,70044.0848810462,67095.9151189538,71518.16976209241,65621.83023790759,AUG26,AUG26,2026-08-28,2026-08-28,68570.0,63788.287909991646,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;NOV26=SERIES_FORWARD_CLUSTER,AUG26=68570;SEP26=68835;DEC26=82987.5;OCT26=53195;MAR27=86895;NOV26=71610,DEC26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;OCT26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,6,79,0.0,NONE,225,225,0,0,0,NONE,NONE,OK,NONE,NONE,2026-08-19
BTC,72000.0,423833.514541048,0.009012347619682639,0.0,0.0,0.0,0.0,0.0,0.0,70044.0848810462,67095.9151189538,71518.16976209241,65621.83023790759,AUG26,AUG26,2026-08-28,2026-08-28,68570.0,63788.287909991646,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;NOV26=SERIES_FORWARD_CLUSTER,AUG26=68570;SEP26=68835;DEC26=82987.5;OCT26=53195;MAR27=86895;NOV26=71610,DEC26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;OCT26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,6,79,0.0,NONE,225,225,0,0,0,NONE,NONE,OK,NONE,NONE,2026-08-19
BTC,72500.0,22139.31781247817,0.00046724600968614934,0.0,0.0,0.0,0.0,0.0,0.0,70044.0848810462,67095.9151189538,71518.16976209241,65621.83023790759,AUG26,AUG26,2026-08-28,2026-08-28,68570.0,63788.287909991646,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;NOV26=SERIES_FORWARD_CLUSTER,AUG26=68570;SEP26=68835;DEC26=82987.5;OCT26=53195;MAR27=86895;NOV26=71610,DEC26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;OCT26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,6,79,0.0,NONE,225,225,0,0,0,NONE,NONE,OK,NONE,NONE,2026-08-19
BTC,73500.0,23875.749679164175,0.0005077953481443884,0.0,0.0,0.0,0.0,0.0,0.0,70044.0848810462,67095.9151189538,71518.16976209241,65621.83023790759,AUG26,AUG26,2026-08-28,2026-08-28,68570.0,63788.287909991646,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;NOV26=SERIES_FORWARD_CLUSTER,AUG26=68570;SEP26=68835;DEC26=82987.5;OCT26=53195;MAR27=86895;NOV26=71610,DEC26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;OCT26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,6,79,0.0,NONE,225,225,0,0,0,NONE,NONE,OK,NONE,NONE,2026-08-19
BTC,73750.0,112245.95820288366,0.002387274795110397,0.0,0.0,0.0,0.0,0.0,0.0,70044.0848810462,67095.9151189538,71518.16976209241,65621.83023790759,AUG26,AUG26,2026-08-28,2026-08-28,68570.0,63788.287909991646,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;NOV26=SERIES_FORWARD_CLUSTER,AUG26=68570;SEP26=68835;DEC26=82987.5;OCT26=53195;MAR27=86895;NOV26=71610,DEC26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;OCT26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,6,79,0.0,NONE,225,225,0,0,0,NONE,NONE,OK,NONE,NONE,2026-08-19
BTC,74000.0,263858.96515671565,0.0055686922981838674,0.0,0.0,0.0,0.0,0.0,0.0,70044.0848810462,67095.9151189538,71518.16976209241,65621.83023790759,AUG26,AUG26,2026-08-28,2026-08-28,68570.0,63788.287909991646,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;NOV26=SERIES_FORWARD_CLUSTER,AUG26=68570;SEP26=68835;DEC26=82987.5;OCT26=53195;MAR27=86895;NOV26=71610,DEC26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;OCT26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,6,79,0.0,NONE,225,225,0,0,0,NONE,NONE,OK,NONE,NONE,2026-08-19
