Currency,Strike,Total_GEX,Total_Abs_Gamma,Daily_Call_Settle,Daily_Call_OI,Daily_Put_Settle,Daily_Put_OI,Global_Call_OI,Global_Put_OI,R68_High,R68_Low,R95_High,R95_Low,Global_Month,Daily_Month,Daily_Expiry,Global_Expiry,Futures_Spot,Gamma_Flip,Gamma_Flip_Status,Quality_Status,Quality_Reasons,Series_Catalog_Version,Spot_Source,Spot_Reference_Month,Spot_Month_Sources,Spot_Observed_Values,Spot_Fallback_Details,IV_Source,IV_Expiry,IV_DTE,IV_Input_Rows,IV_Reference_Strike,IV_Fallback_Reason,Input_Rows,Used_Rows,Excluded_Unknown_Rows,Excluded_Unresolved_Expiry_Rows,Excluded_Expired_Rows,Unknown_Option_Types,Estimated_Expiry_Types,Anomaly_Status,Anomaly_Codes,Anomaly_Details,Anomaly_Baseline_Date
BTC,69000.0,-4452.866591002985,0.0006003897438703254,0.0,0.0,0.0,0.0,0.0,0.0,86463.2315850657,82526.7684149343,88431.46317013142,80558.53682986858,SEP26,SEP26,2026-09-25,2026-09-25,84495.0,76289.72021145605,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY,OCT26=84975;SEP26=84495;DEC26=85680;NOV26=85257.5;MAR27=56885;FEB27=114710;JAN27=105390,MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;FEB27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-10-30,26,69,0.0,NONE,297,297,0,0,0,NONE,NONE,OK,NONE,NONE,2026-09-23
BTC,69250.0,2547.1950199911953,3.567797331950915e-05,0.0,0.0,0.0,0.0,0.0,0.0,86463.2315850657,82526.7684149343,88431.46317013142,80558.53682986858,SEP26,SEP26,2026-09-25,2026-09-25,84495.0,76289.72021145605,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY,OCT26=84975;SEP26=84495;DEC26=85680;NOV26=85257.5;MAR27=56885;FEB27=114710;JAN27=105390,MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;FEB27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-10-30,26,69,0.0,NONE,297,297,0,0,0,NONE,NONE,OK,NONE,NONE,2026-09-23
BTC,69500.0,11665.100757431643,0.0002039546380777437,0.0,0.0,0.0,0.0,0.0,0.0,86463.2315850657,82526.7684149343,88431.46317013142,80558.53682986858,SEP26,SEP26,2026-09-25,2026-09-25,84495.0,76289.72021145605,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY,OCT26=84975;SEP26=84495;DEC26=85680;NOV26=85257.5;MAR27=56885;FEB27=114710;JAN27=105390,MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;FEB27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-10-30,26,69,0.0,NONE,297,297,0,0,0,NONE,NONE,OK,NONE,NONE,2026-09-23
BTC,69750.0,2982.3077608050967,4.177249715294163e-05,0.0,0.0,0.0,0.0,0.0,0.0,86463.2315850657,82526.7684149343,88431.46317013142,80558.53682986858,SEP26,SEP26,2026-09-25,2026-09-25,84495.0,76289.72021145605,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY,OCT26=84975;SEP26=84495;DEC26=85680;NOV26=85257.5;MAR27=56885;FEB27=114710;JAN27=105390,MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;FEB27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-10-30,26,69,0.0,NONE,297,297,0,0,0,NONE,NONE,OK,NONE,NONE,2026-09-23
BTC,70000.0,-38767.340245450876,0.0010979407770017003,0.0,0.0,0.0,0.0,0.0,0.0,86463.2315850657,82526.7684149343,88431.46317013142,80558.53682986858,SEP26,SEP26,2026-09-25,2026-09-25,84495.0,76289.72021145605,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY,OCT26=84975;SEP26=84495;DEC26=85680;NOV26=85257.5;MAR27=56885;FEB27=114710;JAN27=105390,MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;FEB27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-10-30,26,69,0.0,NONE,297,297,0,0,0,NONE,NONE,OK,NONE,NONE,2026-09-23
BTC,70250.0,-17581.73000206923,0.00024348895170533922,0.0,0.0,0.0,0.0,0.0,0.0,86463.2315850657,82526.7684149343,88431.46317013142,80558.53682986858,SEP26,SEP26,2026-09-25,2026-09-25,84495.0,76289.72021145605,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY,OCT26=84975;SEP26=84495;DEC26=85680;NOV26=85257.5;MAR27=56885;FEB27=114710;JAN27=105390,MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;FEB27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-10-30,26,69,0.0,NONE,297,297,0,0,0,NONE,NONE,OK,NONE,NONE,2026-09-23
BTC,70500.0,-3791.5783560520945,5.310776378108755e-05,0.0,0.0,0.0,0.0,0.0,0.0,86463.2315850657,82526.7684149343,88431.46317013142,80558.53682986858,SEP26,SEP26,2026-09-25,2026-09-25,84495.0,76289.72021145605,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY,OCT26=84975;SEP26=84495;DEC26=85680;NOV26=85257.5;MAR27=56885;FEB27=114710;JAN27=105390,MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;FEB27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-10-30,26,69,0.0,NONE,297,297,0,0,0,NONE,NONE,OK,NONE,NONE,2026-09-23
BTC,71000.0,-61799.69746425243,0.0011632743092340333,0.0,0.0,0.0,0.0,0.0,0.0,86463.2315850657,82526.7684149343,88431.46317013142,80558.53682986858,SEP26,SEP26,2026-09-25,2026-09-25,84495.0,76289.72021145605,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY,OCT26=84975;SEP26=84495;DEC26=85680;NOV26=85257.5;MAR27=56885;FEB27=114710;JAN27=105390,MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;FEB27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-10-30,26,69,0.0,NONE,297,297,0,0,0,NONE,NONE,OK,NONE,NONE,2026-09-23
BTC,71250.0,-9292.731213907993,0.00013016114341976267,0.0,0.0,0.0,0.0,0.0,0.0,86463.2315850657,82526.7684149343,88431.46317013142,80558.53682986858,SEP26,SEP26,2026-09-25,2026-09-25,84495.0,76289.72021145605,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY,OCT26=84975;SEP26=84495;DEC26=85680;NOV26=85257.5;MAR27=56885;FEB27=114710;JAN27=105390,MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;FEB27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-10-30,26,69,0.0,NONE,297,297,0,0,0,NONE,NONE,OK,NONE,NONE,2026-09-23
BTC,71500.0,-23979.76082611428,0.00033587898070139646,0.0,0.0,0.0,0.0,0.0,0.0,86463.2315850657,82526.7684149343,88431.46317013142,80558.53682986858,SEP26,SEP26,2026-09-25,2026-09-25,84495.0,76289.72021145605,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY,OCT26=84975;SEP26=84495;DEC26=85680;NOV26=85257.5;MAR27=56885;FEB27=114710;JAN27=105390,MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;FEB27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-10-30,26,69,0.0,NONE,297,297,0,0,0,NONE,NONE,OK,NONE,NONE,2026-09-23
BTC,72000.0,-5244.272219297892,0.00014158531636893572,0.0,0.0,0.0,0.0,0.0,0.0,86463.2315850657,82526.7684149343,88431.46317013142,80558.53682986858,SEP26,SEP26,2026-09-25,2026-09-25,84495.0,76289.72021145605,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY,OCT26=84975;SEP26=84495;DEC26=85680;NOV26=85257.5;MAR27=56885;FEB27=114710;JAN27=105390,MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;FEB27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-10-30,26,69,0.0,NONE,297,297,0,0,0,NONE,NONE,OK,NONE,NONE,2026-09-23
BTC,72500.0,-9108.927124553755,0.00027099878881201305,0.0,0.0,0.0,0.0,0.0,0.0,86463.2315850657,82526.7684149343,88431.46317013142,80558.53682986858,SEP26,SEP26,2026-09-25,2026-09-25,84495.0,76289.72021145605,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY,OCT26=84975;SEP26=84495;DEC26=85680;NOV26=85257.5;MAR27=56885;FEB27=114710;JAN27=105390,MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;FEB27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-10-30,26,69,0.0,NONE,297,297,0,0,0,NONE,NONE,OK,NONE,NONE,2026-09-23
BTC,73000.0,-72344.08757142225,0.0010050386504644212,0.0,0.0,0.0,0.0,0.0,0.0,86463.2315850657,82526.7684149343,88431.46317013142,80558.53682986858,SEP26,SEP26,2026-09-25,2026-09-25,84495.0,76289.72021145605,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY,OCT26=84975;SEP26=84495;DEC26=85680;NOV26=85257.5;MAR27=56885;FEB27=114710;JAN27=105390,MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;FEB27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-10-30,26,69,0.0,NONE,297,297,0,0,0,NONE,NONE,OK,NONE,NONE,2026-09-23
BTC,73250.0,-3039.4834906399874,4.257334441731e-05,0.0,0.0,0.0,0.0,0.0,0.0,86463.2315850657,82526.7684149343,88431.46317013142,80558.53682986858,SEP26,SEP26,2026-09-25,2026-09-25,84495.0,76289.72021145605,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY,OCT26=84975;SEP26=84495;DEC26=85680;NOV26=85257.5;MAR27=56885;FEB27=114710;JAN27=105390,MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;FEB27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-10-30,26,69,0.0,NONE,297,297,0,0,0,NONE,NONE,OK,NONE,NONE,2026-09-23
BTC,73500.0,-70850.47270135801,0.0011528396714085467,0.0,0.0,0.0,0.0,0.0,0.0,86463.2315850657,82526.7684149343,88431.46317013142,80558.53682986858,SEP26,SEP26,2026-09-25,2026-09-25,84495.0,76289.72021145605,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY,OCT26=84975;SEP26=84495;DEC26=85680;NOV26=85257.5;MAR27=56885;FEB27=114710;JAN27=105390,MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;FEB27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-10-30,26,69,0.0,NONE,297,297,0,0,0,NONE,NONE,OK,NONE,NONE,2026-09-23
BTC,74000.0,54472.0475923696,0.001586043553015028,0.0,0.0,0.0,0.0,0.0,0.0,86463.2315850657,82526.7684149343,88431.46317013142,80558.53682986858,SEP26,SEP26,2026-09-25,2026-09-25,84495.0,76289.72021145605,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY,OCT26=84975;SEP26=84495;DEC26=85680;NOV26=85257.5;MAR27=56885;FEB27=114710;JAN27=105390,MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;FEB27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-10-30,26,69,0.0,NONE,297,297,0,0,0,NONE,NONE,OK,NONE,NONE,2026-09-23
BTC,74250.0,-17649.95829101164,0.0002472188961013826,0.0,0.0,0.0,0.0,0.0,0.0,86463.2315850657,82526.7684149343,88431.46317013142,80558.53682986858,SEP26,SEP26,2026-09-25,2026-09-25,84495.0,76289.72021145605,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY,OCT26=84975;SEP26=84495;DEC26=85680;NOV26=85257.5;MAR27=56885;FEB27=114710;JAN27=105390,MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;FEB27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-10-30,26,69,0.0,NONE,297,297,0,0,0,NONE,NONE,OK,NONE,NONE,2026-09-23
BTC,74500.0,24010.482411375222,0.0006423450323269955,0.0,0.0,0.0,0.0,0.0,0.0,86463.2315850657,82526.7684149343,88431.46317013142,80558.53682986858,SEP26,SEP26,2026-09-25,2026-09-25,84495.0,76289.72021145605,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY,OCT26=84975;SEP26=84495;DEC26=85680;NOV26=85257.5;MAR27=56885;FEB27=114710;JAN27=105390,MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;FEB27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-10-30,26,69,0.0,NONE,297,297,0,0,0,NONE,NONE,OK,NONE,NONE,2026-09-23
BTC,75000.0,-74653.14397856998,0.007879279388686506,0.0,0.0,0.0,0.0,0.0,65.0,86463.2315850657,82526.7684149343,88431.46317013142,80558.53682986858,SEP26,SEP26,2026-09-25,2026-09-25,84495.0,76289.72021145605,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY,OCT26=84975;SEP26=84495;DEC26=85680;NOV26=85257.5;MAR27=56885;FEB27=114710;JAN27=105390,MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;FEB27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-10-30,26,69,0.0,NONE,297,297,0,0,0,NONE,NONE,OK,NONE,NONE,2026-09-23
BTC,75500.0,24803.629625363796,0.0004615811323598751,0.0,0.0,0.0,0.0,0.0,0.0,86463.2315850657,82526.7684149343,88431.46317013142,80558.53682986858,SEP26,SEP26,2026-09-25,2026-09-25,84495.0,76289.72021145605,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY,OCT26=84975;SEP26=84495;DEC26=85680;NOV26=85257.5;MAR27=56885;FEB27=114710;JAN27=105390,MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;FEB27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-10-30,26,69,0.0,NONE,297,297,0,0,0,NONE,NONE,OK,NONE,NONE,2026-09-23
BTC,76000.0,-109013.67718242819,0.0021854493856579113,0.0,0.0,0.0,0.0,0.0,0.0,86463.2315850657,82526.7684149343,88431.46317013142,80558.53682986858,SEP26,SEP26,2026-09-25,2026-09-25,84495.0,76289.72021145605,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY,OCT26=84975;SEP26=84495;DEC26=85680;NOV26=85257.5;MAR27=56885;FEB27=114710;JAN27=105390,MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;FEB27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-10-30,26,69,0.0,NONE,297,297,0,0,0,NONE,NONE,OK,NONE,NONE,2026-09-23
BTC,76500.0,-13262.836855423036,0.0009658944040632395,0.0,0.0,0.0,0.0,0.0,0.0,86463.2315850657,82526.7684149343,88431.46317013142,80558.53682986858,SEP26,SEP26,2026-09-25,2026-09-25,84495.0,76289.72021145605,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY,OCT26=84975;SEP26=84495;DEC26=85680;NOV26=85257.5;MAR27=56885;FEB27=114710;JAN27=105390,MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;FEB27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-10-30,26,69,0.0,NONE,297,297,0,0,0,NONE,NONE,OK,NONE,NONE,2026-09-23
BTC,76750.0,-5686.937401744075,7.965562090720683e-05,0.0,0.0,0.0,0.0,0.0,0.0,86463.2315850657,82526.7684149343,88431.46317013142,80558.53682986858,SEP26,SEP26,2026-09-25,2026-09-25,84495.0,76289.72021145605,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY,OCT26=84975;SEP26=84495;DEC26=85680;NOV26=85257.5;MAR27=56885;FEB27=114710;JAN27=105390,MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;FEB27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-10-30,26,69,0.0,NONE,297,297,0,0,0,NONE,NONE,OK,NONE,NONE,2026-09-23
BTC,77000.0,-95867.80990700891,0.004203255160259139,0.0,0.0,0.0,0.0,0.0,0.0,86463.2315850657,82526.7684149343,88431.46317013142,80558.53682986858,SEP26,SEP26,2026-09-25,2026-09-25,84495.0,76289.72021145605,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY,OCT26=84975;SEP26=84495;DEC26=85680;NOV26=85257.5;MAR27=56885;FEB27=114710;JAN27=105390,MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;FEB27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-10-30,26,69,0.0,NONE,297,297,0,0,0,NONE,NONE,OK,NONE,NONE,2026-09-23
